0,1,2,3,4,5
https://ekstrabladet.dk/nyheder/samfund/medie-donald-trump-blev-inviteret-til-topmoede-i-nordkorea/7792516,32,Medie: Donald Trump blev inviteret til topmøde i Nordkorea,"Nordkoreas leder, Kim Jong-un, har ifølge sydkoreansk medie sendt Trump skriftlig invitation til nyt topmøde","Nordkoreas leder, Kim Jong-un, sendte i slutningen af august en skriftlig invitation til USA's præsident, Donald Trump, om et topmøde mellem de to i hovedstaden Pyongyang.Det rapporterer den sydkoreanske avis Joongang Ilbo mandag på baggrund af oplysninger fra diplomater. Det skriver Bloomberg News og Reuters. Det fremgår ikke, hvordan invitationen er blevet taget imod.Hverken Det Hvide Hus, det amerikanske udenrigsministerium eller Nordkoreas FN-mission i New York har reageret på henvendelser fra Reuters om en kommentar til oplysninger.Diskuterer atomprogramKim Jong-un og Trump har siden juni sidste år mødtes tre gange. Hovedtemaet i samtalerne har været Nordkoreas atom- og missilprogrammer.Trump forsøger at få styret i Nordkorea til at opgive våbenprogrammerne, men indtil videre har det været småt med fremskridt.De to statsledere mødtes senest i juni i den demilitariserede zone mellem Nord- og Sydkorea.Her blev de enige om på embedsmandsniveau at genoptage de forhandlinger, som havde været sat på pause, siden et topmøde i Hanoi i Vietnam i februar endte uden resultater.",16. sep. 2019
https://ekstrabladet.dk/nyheder/samfund/efter-laerer-vold-vil-have-nul-tolerance/7792407,302,Efter lærer-vold: Vil have nul-tolerance,,"Efter Ekstra Bladets afsløring søndag af den omfattende vold mod lærerne i landets skoler, står en række politikere nu klar til at komme lærerne til undsætning.Se også: Lærere slår alarm efter skolevoldStyrk ArbejdstilsynetHos Liberal Alliance siger undervisningsordfører Henrik Dahl, at de på flere fronter er klar til at gøre op med den vold, der i dag er et vilkår for mange af landets lærere.Ekstra Bladets afsløringer kommer på baggrund af en aktindsigt i Arbejdstilsynets tilsyn med skolerne. Og netop Arbejdstilsynet er ifølge Henrik Dahl et effektivt værktøj i kampen mod volden. Velkommen til Ekstra Bladet SpecialEkstra Bladet Special er et kvalitetsstempel. Det er et nyt varemærke for vores allerbedste og mest grundige journalistik. Jeg synes, du skal læse med.I denne Special-serie sætter vi fokus på vold på danske skoler. Det er et kæmpe problem.Poul Madsen, ansvarshavende chefredaktør- Både indenfor lærer-professionen og hos skolelederne har volden været tabubelagt.- Og for at komme dét til livs, så tror jeg at netop Arbejdstilsynet vil være et godt sted at sætte ind. At behandle alle tilfælde som en arbejdsmiljøsag, så det bliver belyst af myndighederne, og der bliver gjort noget ved det, siger han.Henrik Dahl vil i den forbindelse ikke afvise, at Arbejdstilsynet skal have tilført flere midler.Men foruden en øget mængde tilsyn, så mener ordføreren også, at man bliver nødt til at imødegå volden med en nul-tolerance politik.- De tiltag, der bliver vedtaget, skal selvfølgelig svare til barnets alder. Altså hvor meget kan barnet selv forstå, og i hvor høj grad kan det pågældende barn gøres ansvarlig for sine handlinger.- Men jeg mener, at skolerne bliver nødt til at gå mere i retning af nul-tolerance. Forstået på den måde, at de her elever simpelthen må væk fra skolen, siger han.Flere pengeHos Radikale Venstre siger undervisningsordfører Anne Sophie Callesen, at de mange voldstilfælde er et udtryk for, at skolerne har behov for at få tilført flere midler.Både når det kommer til inklusionen ude i klasserne, men også til det forebyggende arbejde med belastede børn generelt.- Vi synes, at det er helt uacceptabelt, at man som lærer skal gå på arbejde og være bange for at blive sparket, slået eller råbt af.- Det er et komplekst problem, som også kræver komplekse svar. Men helt overordnet mener jeg, at der mangler penge, tid og personale til at løfte opgaven, siger hun.Hun vil ikke afvise, at det kan vise sig nyttigt at starte en undersøgelse af problemets omfang, men først og fremmest er der brug for handling.- Det er selvfølgelig altid godt at blive klogere på et problem. Men der er først og fremmest brug for handling og ikke undersøgelser. Der skal tilføres ressourcer til skolen, og det tror jeg ikke, at vi behøver en undersøgelse for at konkludere, siger Anne Sophie Callesen.Børne- og undervisningsminister Pernille Rosenkrantz-Theil (S) har ikke ønsket at kommentere historien.Se også: Kvælertag mod lærer: Nu reagerer skoleSe også: Elev spyttede Christina i hovedet, sparkede og slog hendeSe også: Lærere risikerer vold: Jeg føler ikke, at vi har så massivt et problem",15. sep. 2019
https://ekstrabladet.dk/nyheder/samfund/transkoennet-mand-foedte-sin-soen-fucking-forfaerdeligt-at-vaere-gravid/7787335,205,Transkønnet mand fødte sin søn: Fucking forfærdeligt at være gravid,,"I 2016 besluttede transkønnede Freddy McConnell fra England sig for, at han ville have et barn. Siden da er han blevet fulgt af et tv-hold, der har dokumenteret den 32-årige brites rejse mod at blive far.Dokumentaren 'Seahorse: The Dad Who Gave Birth', havde premiere hos BBC tirsdag, og giver et unikt indblik i 32-årige Freddy McConnells graviditet.Freddy McConnell beholdt sin livmoder, da han påbegyndte sin forvandling til mand. På den måde kunne han stadig blive gravid, og dokumentaren viser, hvordan han opgiver sin testosteron-behandling i håbet om at få et barn.Et par måneder inde i sin graviditet taler Freddy McConnell ærligt omkring følelsen af at bære på et barn i maven.- Hvis alle mænd blev gravide, ville graviditet blive taget så meget mere alvorligt og talt om, lyder det, fra den 32-årige, der fortsætter:- Fuck, det er fucking forfærdeligt. Hvis mænd skulle igennem det her, ville vi aldrig høre om andet.Vænnede sig ikke til kameraetEfter andet forsøg på at blive gravid med en sæddonor lykkes det for Freddy McConnell. Han fortæller i dokumentaren, at han ikke havde regnet med, at det ville være så hårdt at blive fulgt af et kamera.- Jeg tror, jeg totalt undervurderede det svære ved at være på kamara og blive filmet meget. Jeg kan huske, at jeg tænkte, 'det her er virkelig mærkeligt, jeg vænner mig til det', men jeg vænnede mig aldrig til det.- Den her film handler om mig, der får en baby. Men det, jeg føler, jeg gennemgår, er ikke en graviditet eller at få en baby, det er et meget mere fundamentalt tab af mig selv, siger Freddy McConnell.Også instruktøren bag 'Seahorse: The Dad Who Gave Birth', Jeanie Finlay, havde sine følelsesmæssige udfordringer ved at lave dokumentaren.- Det er den mest udfordrende film, jeg har lavet. Det var et emotionelt maraton. Jeg tror ikke, at nogen havde indset, at den kønsdysfori, som Freddy følte, ville være så svær, siger instruktøren til The Guardian.Dokumentaren viser Freddy McConnell føde sit barn. Derefter følger de næste udfordringer, da det viser sig, at loven kun vil anerkende ham som barnets mor.Han har nu taget sagen hele vejen til højesteretten, og hvis han vinder, bliver hans søn det første barn i England, som i lovmæssig forstand ikke har en mor.",15. sep. 2019
https://ekstrabladet.dk/sport/anden_sport/anden_sport/nu-smider-hun-toejet/7791788,29,Nu smider hun tøjet,,"Hun har lavet tricks på surfboardet, som ingen andre kvinder har udført før, og hun har i den grad sat sit præg på surferverdenen.Nu fortsætter amerikanske Lakey Peterson sin færd, hvor hun forsøger at give kvinder og piger selvtillid nok til at prøve deres grænser af - og være tilpasse i deres krop ikke mindst.Den 24-årige sportsstjerne fra Californien optræder i ESPN's Body Issue, som er en hyldest til de toptrænede kroppe, som sportsfolk kan fremvise.- Jeg vil bare give mere kraft til kvinder og piger, så de kan være stolte af deres kroppe og dem de er. De skal føle sig smukke og stærke, siger hun til ESPN.Hun mener, at surfere er gode forbilleder i forhold til en sund krop.- Når man ser på surfere, så virker det altid til, at alle ser sunde, trimmede og trænede ud over hele kroppen. Det taler for sig selv, synes jeg, i forhold til, at man bruger hele kroppen.Ved OL i Tokyo i 2020 vil surfing for første gang være en del af programmet.Se også: Tårnhøj sportsstjerne helt nøgen: Elsker hele min kropSe også: Verdensmester uden en trevl: Stolt af min røv",15. sep. 2019
https://ekstrabladet.dk/nyheder/politik/danskpolitik/her-er-hans-plan/7792462,19,Her er hans plan,,"Se alle højdepunkterne fra Ekstra Bladets live-dækning af Lars Løkke Rasmussens to tv-optrædener under artiklenTo uger efter, at han sneg sig ud af bagdøren på Cromwell Kellers Park i Brejning, var Lars Løkke Rasmussen her til aften tilbage på skærmen i to lange interviews på henholdsvis TV2 og DR1 i bedste sendetid. En af de bemærkelsesværdige øjeblikke i aftenens primetime-optrædener var, da han fik sendt noget af en sviner til sin gamle næstformand Kristian Jensen.Løkke forklarede, hvordan han i 2014 tog et særligt hensyn til Kristian Jensen, men at han derudover kun har valgt sine ministre ud fra kompetencer.Den tidligere statsminister kunne også fortælle, at han længe har set Jakob Ellemann-Jensen som den rette arvtager til formandsposten i partiet.Derudover kunne Løkke blandt andet fortælle, hvor han har befundet sig de seneste uger, og så kommenterede han historien om et potentielt nyt parti.Du får alle højdepunkterne i Ekstra Bladets liveblog herunder:",15. sep. 2019
https://ekstrabladet.dk/sport/anden_sport/boksning/efter-bokse-blodbad-afsloerer-ulaekker-skade/7792453,9,Efter bokse-blodbad: Afslører ulækker skade,,"Blodet fossede ud af Tyson Furys hoved i store dele af kampen mod svenske Otto Wallin, da de to tørnede sammen i Las Vegas natten til søndag.Faktisk så meget, at kampleder Tony Weeks stoppede kampen midtvejs for at få en læge til at vurdere, om Fury kunne fortsætte.Det kunne han, og han vandt også kampen mod svenskeren på point.Efterfølgende måtte han en tur til behandling på University Medical Center i Las Vegas, hvor han til den amerikanske journalist Mark Kriegel fremviste de to slemme flænger over venstre øje: De krævede en tur på operationsbordet på plastikkirurgisk afdeling for at blive lappet sammen.Det kan få konsekvenser for Furys planer om at møde Deontay Wilder i en revanchekamp til december, påpeger Furys manager, Frank Warren. - Hvis det ikke heler ordentligt, bliver kampen nødt til at blive skubbet. Men forhåbentlig bliver det ikke tilfældet.- Det drejer sig ikke kun om kampen, men om træning og sparring. Han bliver nødt til at være 100 procent klar, siger Warren.Tyson Furys første kamp mod Deontay Wilder i december sidste år var den første kamp, han i sin professionelle karriere ikke vandt. Den endte uafgjort efter en split decision.",15. sep. 2019
https://ekstrabladet.dk/sport/kommentarer/allanolsen/lord-og-lagkage-pinligt-ringe/7792409,186,Lord og lagkage: Pinligt ringe,,"69.57 STOD STADIONURET på, da Nicklas Bendtner trådte ind på græstæppet i DS Arena i Hobro. Til sin Superliga-debut som 31-årig.Stillingen var overraskende 2-1 til hjemmeholdet, så det var langtfra et vi-skal-bare-lige-have-Bendtner-i-gang-indhop. NÆH, DEN HJEMVENDTE tidligere landsholdsbomber skulle være regulær redningsmand! Og hvilken historie DET havde været, hvis det altså var lykkedes.Det endte bare i Lord og lagkage!Og det var sgu’ ikke Bendtners skyld.GIRAFFEN STRAKTE HALS et par gange, og en enkelt gang var Bendtner lige ved at få ram på kuglen i en fremragende position, men timingen eller et par centimeter manglede.Jo, han virkede rusten, men gav alligevel Hobro-forsvaret noget at se til.Nej, det hold, Nicklas Bendtner kom ind til, var elendigt spillende. Langsomt, idefattigt og uden kvalitet.En pinlig ringe første halvleg fra Ståle Solbakken kostede dyrt – og helt kontant et fire points efterslæb i forhold til FCM.Se også: Bendtners debut: Her er dommenArtiklen fortsætter under billedet:",15. sep. 2019
https://ekstrabladet.dk/nationen/1849/bliver-stjernetosset-naar-jeg-ser-brian-laudrup/7786800,298,Bliver 'stjernetosset' når jeg ser Brian Laudrup,,"- Jeg har selv været ludoman og været på afvænning i Odense på ludomani-centeret sammen med ligestillede i alle aldre.- Det var rystende, hvad folk mistede.- Hus, kone, mand, børn.Især Brian Laudrup, føj - Jeg kom ud af det med gældssanering, og selv i dag - 15 år efter - sidder det stadigvæk i kroppen.- Jeg bliver noget så stjernetosset, når diverse spil-reklamer dukker op på tv.- Især Brian Laudrup, føj.Sådan skriver Anette A på TV2 Østjyllands Facebook-profil om spilreklamer i tv og folk, der har problemer med at styre deres spillelyst.Jeg er 20 - og stadig ludomanTv-stationen har talt med en ung mand, der fortæller om at være besat af spil - og tv-stationen har også lavet en optælling af TV-spilreklamer i pausen i en dansk fodboldkamp. Der var 13 reklamer, der opfordrede folk til at satse penge. Og Anette er ikke den eneste, der har et problem med den slags reklamer - og mængden af dem:- Jeg faldt også i da jeg var 15 år. Jeg er 20 år nu og er stadig ludoman.- Det er for mig helt absurd, hvordan spillereklamer kan få lov til at fylde så meget på fjernsynet uden restriktioner, når man tænker på de regler der er imod promovering af ting som cigaretter.- Og det er ikke noget jeg siger, fordi jeg er faldet i, men fordi jeg kender følelsen af ikke at have nogen kontrol over mit spil.Ville ønske jeg ikke blev mindet om spil hele tiden- Jeg ville ønske jeg aldrig lavede min første lottokupon.- Jeg ville også ønske at jeg ikke skulle blive mindet om spil hver gang jeg tjekkede min computer, mit fjernsyn eller min telefon.- Jeg ville ønske jeg slet ikke var ludoman, skriver Mathias M, der muligvis er en af de snart 5500 danskere, der har støttet et borgerforslag, der helt vil forbyde pengespilsreklamer på TV.Se også: Jimi vil forbyde spil-reklamer søndag og onsdag nationen! har tidligere bragt et brev fra Jimi, der har lavet denne fine guide om pengespil, men hvad tænker du? ",15. sep. 2019
https://ekstrabladet.dk/sex_og_samliv/pornogiganter-vil-goere-verden-lidt-bedre/7774019,17,Pornogiganter vil gøre verden lidt bedre,,"Tubegiganten Pornhub har gjort det flere gange. Produktionsselskabet BangBros gør det også. Laver tiltag, der på en gang har til formål at forbedre deres image og gøre verden et lidt bedre sted at være.Senest har pornhub, der som verdens største tubesite med 120 millioner daglige besøgende sidder tungt på pornotronen, udgivet 'Den mest beskidte pornofilm nogensinde'.En video med det kendte cam-par, LeoLulu, der har sex på en af de klodens mest plastikbefængte strande. Dog kan du ikke se kønsorganer i aktion, fordi de er dækket af plastikaffald.Videoen lå indtil for nylig på youtube, men er nu fjernet, selvom den ikke er beskidt på den der frække måde. Du kan finde den på pornhub.com. Over artiklen kan du se et screenshot fra The Dirtiest Porn Ever.Ideen er at gøre verden opmærksom på den stigende plastikforurening af verdenshavene. Og for hver gang videoen bliver set til ende, donorer pornhub.com et mindre beløb til en NGO, Clean Our Ocean, der udvikler metoder til at indsamle og bearbejde plastikaffald i havene.- I dag er der 12,7 millioner tons plastik i vores oceaner. Og hvad der er endnu mere chokerende, er, at videnskabsfolk forudser, at om 30 år vil der være mere plastik end fisk i verdenshavene. Vi er beskidte her på pornhub, men det betyder ikke, at vores have skal være det, siger Corey Price fra Pornhub.",15. sep. 2019
https://ekstrabladet.dk/nyheder/erhvervsnyheder/riskaer-soen-saelger-pragtvilla/7790350,100,Riskær-søn sælger pragtvilla,,"Frederik Riskær Pedersen, der er søn af den kontroversielle erhvervsmand Klaus Riskær, sælger nu sin luksusvilla i Klampenborg.Den 30-årige Riskær, der for tiden er i vælten grundet problemer med tolkevirksomheden EasyTranslate, satte i starten af september villaen til salg for 14.250.000 kroner. Det er noget af en sjat mere, end det som han og kæresten Jill Jensby gav for huset i 2017. Her lød prisen på knap 11 millioner kroner. Du kan læse meget mere om Frederik Riskær, der går i sin fars fodspor herunder:",15. sep. 2019
https://ekstrabladet.dk/sport/fodbold/dansk_fodbold/superligaen/fc_nordsjaelland/stjernen-kom-for-sent-blev-sat-af/7792408,21,Stjernen kom for sent - blev sat af,,"FC Nordsjællands cheftræner, Flemming Pedersen, er konsekvent i sin ledelsesstil. Uanset hvilken status spillerne har i truppen. Alle spillerne behandles ens, hvis de ikke overholder klubbens interne regelsæt.Det fik truppens mest rutinerede spiller, Kian Hansen, at mærke i sidste uge.Den stærke stopper kom for sent til mandagens træning. Træningen skulle begynde 13.30, men på det tidspunkt var han slet ikke klar til at træne.- Kian havde taget fejl af mødetidspunkt og træningstidspunktet. Og på det område er vi meget strikse, når man ikke overholder reglerne.- Konsekvensen for alle er, at de så sidder på bænken den følgende kamp. Vi er en værdibaseret klub, og derfor handler det om at have principper. Jeg forstår godt det kan give frustrationer, men med klare ledelsesmæssige principper er det også med til at gøre gruppen stærk på længere sigt, mener cheftræner Flemming Pedersen.Han uddyber:- Kian lagde sig fladt ned. Der findes ikke særregler hos os, uanset hvem du er. Vi drager altid konsekvens, men nu er det også overstået. Kian fik den værst tænkelige straf. Han spillede ikke. Nu er vi videre, tilføjer han.Bakker træneren opHovedpersonen har ikke haft mange kampe på bænken i karrieren, men søndag sad han 90 minutter og så holdkammeraterne tabe 2-4 til Brøndby.- Jeg bakker 100 procent op om træneren, og jeg har fuld respekt for de konsekvenser, han drager. Jeg kendte reglerne fra starten. Og selvfølgelig skal jeg ikke have særbehandling, siger Kian Hansen, der erkender, at det var lidt specielt at opleve det hele fra bænken.Kian Hansen var savnet i FCN-forsvaret, der i flere tilfælde var på glatis. Man skal i hvert fald ikke være fodboldprofessor for at se, at der manglende en defensiv styrmand til bagkæden.For lavt bundniveauFlemming Pedersen var bitter over, at FCN ikke fik point med hjem fra opgøret, hvor de specielt efter pausen dominerede i spillet ude på banen.- Vi spillede lige op med Brøndby og skal have point ud af sådan en kamp. Vi må erkende bundniveauet er for lavt. Hvis vi vil spille med i toppen, må bundniveauet hæves.- Tre af Brøndbys fire mål scores efter situationer, hvor vi har erobret bolden og siden giver den væk. Det er et udtryk for, at vi ikke er konsekvente nok, påpeger han. Se også: Målfest i Brøndby Se også: Bendtners debut: Her er dommen Se også: Bombet dybere ned i sumpen",15. sep. 2019
https://ekstrabladet.dk/flash/kaempe-pris-til-preben-kristensen/7792325,12,Kæmpe pris til Preben Kristensen,,"Et langt liv i teatrets, filmens og tv’ets tjeneste gjorde, at Preben Kristensen søndag eftermiddag fik overrakt Lauritzen Prisen for bedste mandlige skuespiller på 250.000 kr.Den kvindelige ditto gik til skuespiller på Det kongelige Teater, Maria Rossing.",15. sep. 2019
